gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RN7SL569P	1.285449408	2.138808664	0.43773016	4.886135023	1.03E-06	2.70E-06
B3GALT5	125.3932738	1.624554057	0.332493846	4.885967294	1.03E-06	2.70E-06
LINC01456	3.699087291	3.923109517	0.803190764	4.884405667	1.04E-06	2.72E-06
AC087499.2	2.070313109	1.875089451	0.383926653	4.883978323	1.04E-06	2.72E-06
LINC01399	1.325541205	2.373636819	0.486021159	4.883813753	1.04E-06	2.73E-06
ELOCP31	2.352033469	2.062618939	0.422355139	4.883612745	1.04E-06	2.73E-06
CDSN	4.494761645	1.586540294	0.324917461	4.88290253	1.05E-06	2.74E-06
TUBBP6	2.126470315	1.967638623	0.402965805	4.882892296	1.05E-06	2.74E-06
AC016831.5	10.96582745	1.606991095	0.329129497	4.882549599	1.05E-06	2.74E-06
TXNDC12-AS1	3.071115398	1.876911495	0.384507351	4.88134099	1.05E-06	2.76E-06
AC011287.2	2.613438327	2.890593288	0.592191298	4.881181632	1.05E-06	2.76E-06
CABP4	202.5605709	1.00430002	0.205786899	4.880291331	1.06E-06	2.77E-06
AP002852.1	6.06005829	1.208095097	0.247554383	4.880120002	1.06E-06	2.78E-06
LINC00705	1.98439354	2.510090795	0.514408085	4.879571045	1.06E-06	2.78E-06
AL589182.1	2.10053587	3.308092106	0.677975158	4.879370675	1.06E-06	2.79E-06
MLLT10P1	4.622721087	1.112156185	0.22795977	4.878738854	1.07E-06	2.79E-06
AL645949.1	2.991415765	1.48726521	0.304894734	4.877962928	1.07E-06	2.80E-06
ZNF29P	1.647435135	2.015303929	0.41316433	4.877729717	1.07E-06	2.81E-06
AC090772.2	2.914133336	2.391355175	0.490320779	4.877123869	1.08E-06	2.82E-06
IGLVI-63	2.717297623	1.713533308	0.351488312	4.875079052	1.09E-06	2.84E-06
LINC01691	1.991132956	1.732758342	0.355488967	4.874295694	1.09E-06	2.85E-06
TMED11P	3.939183926	1.868574469	0.383419371	4.873448269	1.10E-06	2.87E-06
ERVMER61-1	4.138744363	4.236644243	0.869695806	4.871409306	1.11E-06	2.90E-06
CNR2	50.369281	1.103521627	0.22660627	4.869775345	1.12E-06	2.92E-06
PA2G4P6	10.4656209	1.286298296	0.264224367	4.868204672	1.13E-06	2.94E-06
LINC02688	125.1883318	1.537181624	0.315803152	4.867530968	1.13E-06	2.95E-06
RPL7P24	2.874251853	1.201067437	0.246761932	4.867312498	1.13E-06	2.95E-06
CGB8	2.800177523	3.210153759	0.65953725	4.867281963	1.13E-06	2.95E-06
AC078899.4	4.319181586	2.558117209	0.525582916	4.867200079	1.13E-06	2.95E-06
AP003086.1	4.297104999	1.376098967	0.282767455	4.866539423	1.14E-06	2.96E-06
IGLV3-22	7.751805046	1.738192822	0.357225305	4.865816604	1.14E-06	2.97E-06
AC016590.2	9.132205654	1.291108093	0.265436613	4.864091949	1.15E-06	3.00E-06
AC037487.3	4.205529541	1.292276063	0.265686583	4.863911645	1.15E-06	3.00E-06
OVAAL	2.470171557	2.358281099	0.485029533	4.862139185	1.16E-06	3.03E-06
DEFB126	2.648255161	3.345035619	0.68809545	4.861295945	1.17E-06	3.04E-06
AC067940.1	2.031486502	2.538031743	0.52209415	4.86125298	1.17E-06	3.04E-06
AL513366.1	4.570281161	1.520054943	0.312693842	4.861160461	1.17E-06	3.04E-06
IGHV3-16	4.794515758	1.581295929	0.325365109	4.860066072	1.17E-06	3.06E-06
SCAANT1	5.786501828	1.036599055	0.213325387	4.859239069	1.18E-06	3.07E-06
AL512326.3	3.115099292	2.905752604	0.598003304	4.859091219	1.18E-06	3.07E-06
AL445250.1	11.58085951	1.53630548	0.316297038	4.857160497	1.19E-06	3.10E-06
AC108174.1	1.48951209	2.053272747	0.422772613	4.856683439	1.19E-06	3.11E-06
RPL18AP2	2.285732601	1.674871763	0.3448851	4.856318129	1.20E-06	3.11E-06
AC005021.1	10.39708875	1.084744181	0.223382034	4.856004585	1.20E-06	3.12E-06
AC010336.2	3.365854482	1.227474051	0.252835434	4.854833962	1.20E-06	3.13E-06
AL031736.2	2.959395147	1.747323714	0.359921705	4.854732814	1.21E-06	3.13E-06
SNORA47	5.395709761	1.980494699	0.407968471	4.854528819	1.21E-06	3.14E-06
AC108704.2	24.62374852	1.005007455	0.207032073	4.854356325	1.21E-06	3.14E-06
LINC02327	4.9448772	3.846993138	0.792731229	4.8528341	1.22E-06	3.16E-06
AL133243.1	2.964533979	1.665529896	0.343210554	4.85279335	1.22E-06	3.16E-06
AC109446.4	2.096131205	2.431854102	0.501663996	4.847575516	1.25E-06	3.25E-06
LINC01956	2.649706385	3.184922591	0.657142127	4.846626719	1.26E-06	3.26E-06
IGHD	4527.234635	1.51052089	0.311703886	4.846012378	1.26E-06	3.27E-06
AL121835.2	4.024494337	1.679588708	0.346617465	4.845655166	1.26E-06	3.28E-06
NTN3	7.659587626	1.233062376	0.2544823	4.845375788	1.26E-06	3.28E-06
C8orf17	3.232739812	2.615844947	0.539896413	4.845086731	1.27E-06	3.29E-06
AC108688.1	3.177767934	2.786340907	0.575099585	4.844971162	1.27E-06	3.29E-06
AC093865.1	3.200052258	1.932156827	0.398886805	4.843872501	1.27E-06	3.30E-06
BX324167.1	3.1796902	1.924538752	0.397333984	4.843629868	1.27E-06	3.31E-06
RN7SL736P	3.487892508	3.080341827	0.635987939	4.843396609	1.28E-06	3.31E-06
PLCH1-AS2	2.050977448	1.908849453	0.394165168	4.842765436	1.28E-06	3.32E-06
BTBD10P2	5.567425738	1.103669001	0.227914153	4.842476807	1.28E-06	3.33E-06
IGHD2-15	1.474168655	2.226646858	0.459844322	4.842175383	1.28E-06	3.33E-06
HIST1H4L	4.346026077	4.299481747	0.887976826	4.841885081	1.29E-06	3.34E-06
KRT39	10.76138935	1.269956485	0.262343433	4.840816759	1.29E-06	3.35E-06
AP003351.1	1.087431015	1.992636501	0.411651664	4.840588959	1.29E-06	3.36E-06
AC092910.1	3.078864735	2.667169051	0.551047724	4.840177963	1.30E-06	3.36E-06
AP003354.1	3.91454155	1.564022529	0.323149925	4.839928493	1.30E-06	3.37E-06
AC087857.1	2.369096894	3.325552264	0.687147545	4.839648032	1.30E-06	3.37E-06
BOLA3P2	1.643760061	2.338063803	0.48314015	4.839307607	1.30E-06	3.38E-06
AC068389.3	2.998959887	3.029594165	0.626241397	4.837741771	1.31E-06	3.40E-06
EWSAT1	10.63555444	1.19217793	0.246472715	4.836957028	1.32E-06	3.41E-06
POU5F1P4	3.760525209	1.954617063	0.404105492	4.836898036	1.32E-06	3.41E-06
AC008953.1	4.027610165	2.656439798	0.549417378	4.835012328	1.33E-06	3.45E-06
SLURP1	1.909912512	2.267631149	0.469090452	4.83410212	1.34E-06	3.46E-06
AL513174.1	3.002593965	1.28574515	0.265974731	4.834087599	1.34E-06	3.46E-06
LINC00158	3.807259159	1.3473203	0.278737972	4.833644629	1.34E-06	3.47E-06
AC006001.1	2.36208056	1.361837662	0.281757274	4.833371805	1.34E-06	3.47E-06
LINC01634	5.046211111	1.816860235	0.375908824	4.833247109	1.34E-06	3.47E-06
FAM242F	1.83248999	2.332648143	0.482652174	4.832979663	1.35E-06	3.48E-06
AF131216.3	3.696892128	2.543723109	0.526329613	4.83294697	1.35E-06	3.48E-06
WFDC13	21.87416357	1.257347063	0.260164138	4.832899229	1.35E-06	3.48E-06
AC016597.1	3.284259442	1.591776408	0.329461539	4.831448349	1.36E-06	3.50E-06
KRT18P23	2.707350175	1.291821614	0.267389115	4.83124234	1.36E-06	3.51E-06
LINC02111	1.587844417	2.53997112	0.525911883	4.82965151	1.37E-06	3.53E-06
AL162578.1	3.717451819	2.434808072	0.504194396	4.829105784	1.37E-06	3.54E-06
RNU6-126P	2.305180342	2.310974278	0.478676233	4.827844203	1.38E-06	3.56E-06
IGHVII-60-1	1.236514355	2.215840876	0.459104269	4.826443631	1.39E-06	3.59E-06
CCL19	1055.705715	1.09228313	0.226312706	4.826433071	1.39E-06	3.59E-06
TEX35	3.380914825	1.827418859	0.378656785	4.826056027	1.39E-06	3.60E-06
AL360091.3	2.913192888	2.52247214	0.52267816	4.82605231	1.39E-06	3.60E-06
RN7SL192P	7.067855549	1.144635994	0.237244325	4.824713905	1.40E-06	3.62E-06
ZNF890P	4.842975146	1.168127014	0.242137506	4.824229979	1.41E-06	3.63E-06
AC139792.2	1.990658632	2.398146306	0.497177593	4.82352049	1.41E-06	3.64E-06
AC093817.1	1.93234857	2.383509197	0.494173327	4.823225108	1.41E-06	3.64E-06
AL117344.1	5.801140454	1.097202668	0.227496448	4.822944166	1.41E-06	3.65E-06
AC078950.1	2.152006842	2.778468687	0.576128672	4.82265303	1.42E-06	3.65E-06
AL358216.1	4.332559918	1.94737258	0.403802652	4.822584919	1.42E-06	3.66E-06
AC008115.2	1.067742876	1.792865121	0.371770145	4.822509672	1.42E-06	3.66E-06
LINC01204	3.138648081	1.943821451	0.403092259	4.822274327	1.42E-06	3.66E-06
KRT8P20	2.268513268	1.417823678	0.294134381	4.820326247	1.43E-06	3.69E-06
AL589740.1	1.990109997	3.11906991	0.647086723	4.820172936	1.43E-06	3.70E-06
AC008739.5	2.942465164	2.275579933	0.472156703	4.819543843	1.44E-06	3.71E-06
SNORD73B	3.186125735	1.321312489	0.274179639	4.819148836	1.44E-06	3.71E-06
GAPDHP69	2.963215303	1.461247492	0.303275419	4.818219355	1.45E-06	3.73E-06
AC011611.2	1.256551819	2.415625388	0.501365744	4.818090219	1.45E-06	3.73E-06
AC092801.1	5.20140236	2.304166532	0.478278951	4.817620612	1.45E-06	3.74E-06
FTLP6	2.250611829	2.450667851	0.508716305	4.817356598	1.45E-06	3.74E-06
AC007785.3	3.550103713	1.347046111	0.279638558	4.817097178	1.46E-06	3.75E-06
GPAA1P2	2.801377569	1.779817111	0.36953628	4.816352834	1.46E-06	3.76E-06
AL353583.1	7.103941547	1.701908181	0.353362562	4.816322849	1.46E-06	3.76E-06
AL353804.2	5.819558324	1.332436252	0.276667267	4.816024197	1.46E-06	3.77E-06
NKX6-3	3.516747233	1.886100224	0.391850425	4.813316778	1.48E-06	3.82E-06
L29074.1	1.331764017	1.756737443	0.364997761	4.813008826	1.49E-06	3.82E-06
ATP6V1B1-AS1	2.64757257	1.761081214	0.365948431	4.812375358	1.49E-06	3.83E-06
MIR554	2.00615142	2.25984227	0.469592168	4.812350852	1.49E-06	3.83E-06
ZNF101P2	3.619781595	1.748313761	0.363410964	4.810844846	1.50E-06	3.86E-06
ARHGEF38-IT1	13.67812236	1.27685801	0.265425882	4.810600996	1.50E-06	3.87E-06
IRAIN	3.981902501	1.276726019	0.265401332	4.810548643	1.51E-06	3.87E-06
AC245884.10	3.068393612	1.699032775	0.353227626	4.810022348	1.51E-06	3.88E-06
IGKV3D-25	1.259064788	2.228825388	0.4634881	4.808808225	1.52E-06	3.90E-06
RFPL1S	31.26431734	1.175444421	0.244442579	4.808672959	1.52E-06	3.90E-06
AP000757.1	33.02153628	1.231931339	0.256285291	4.80687493	1.53E-06	3.94E-06
CAPNS2	24.08500477	1.661693312	0.345735714	4.806253002	1.54E-06	3.95E-06
Z98885.3	17.37656824	1.083472747	0.225456888	4.805675969	1.54E-06	3.96E-06
AC022973.2	3.431606051	2.516758403	0.523711652	4.805618496	1.54E-06	3.96E-06
PSG9	2.465830322	3.427522329	0.713339696	4.804894985	1.55E-06	3.97E-06
KRT8P17	2.065449807	1.61523894	0.336245488	4.803749046	1.56E-06	3.99E-06
MIR4538	5.022366089	1.60370091	0.333857042	4.803555733	1.56E-06	4.00E-06
XXYLT1-AS1	2.2453412	1.839484183	0.382987765	4.802984195	1.56E-06	4.01E-06
AC023051.1	5.153197815	1.622446191	0.337852244	4.802235953	1.57E-06	4.02E-06
AC091182.2	3.685935438	1.792731693	0.373322061	4.802104892	1.57E-06	4.03E-06
AC005189.1	1.400523156	1.868219893	0.389272606	4.799258581	1.59E-06	4.08E-06
CACNA1G-AS1	4.801702563	1.25425184	0.261485899	4.796632796	1.61E-06	4.13E-06
AC245014.3	7.59612664	1.278810532	0.266746369	4.79410662	1.63E-06	4.18E-06
SHLD2P2	4.147509704	2.191766707	0.457182937	4.794069356	1.63E-06	4.18E-06
SNORD15A	1.426717497	1.773436249	0.369968128	4.79348385	1.64E-06	4.20E-06
AL583808.1	4.945275635	3.105921785	0.648062324	4.792628227	1.65E-06	4.21E-06
AC131182.1	4.221920983	2.620631836	0.546926685	4.791559649	1.65E-06	4.23E-06
AL121759.1	2.348286195	2.262709538	0.472280548	4.791028439	1.66E-06	4.24E-06
CLEC3A	3.015091299	3.26695342	0.682013624	4.79015859	1.67E-06	4.26E-06
NEK2P4	1.12397061	2.30786445	0.481793182	4.79015589	1.67E-06	4.26E-06
AC117498.2	3.008075736	1.348240819	0.28151574	4.789220024	1.67E-06	4.28E-06
CCL20	1714.786595	1.289229471	0.269220085	4.788756636	1.68E-06	4.29E-06
LYZL4	1.357070694	1.819905856	0.380088788	4.788107177	1.68E-06	4.30E-06
ACTBP13	6.387132614	1.506027512	0.314576979	4.787468931	1.69E-06	4.32E-06
GACAT2	2.016384202	2.001366708	0.418066907	4.787192367	1.69E-06	4.32E-06
AL356752.1	5.206149343	1.612365105	0.336843953	4.786682652	1.70E-06	4.33E-06
AC005920.4	4.144047702	1.761389599	0.368015699	4.786180595	1.70E-06	4.34E-06
AC008740.1	2.527664289	1.711712015	0.357637011	4.786171342	1.70E-06	4.34E-06
AC005828.1	4.493340755	2.157632919	0.450827432	4.785939733	1.70E-06	4.35E-06
RPS6P22	1.66993479	1.713934539	0.358155703	4.785445343	1.71E-06	4.36E-06
MEPE	8.78631321	1.66119997	0.347170543	4.784968083	1.71E-06	4.37E-06
LINC00514	25.24469323	1.041297603	0.217656062	4.784142435	1.72E-06	4.39E-06
NEAT1	47565.2874	1.03985684	0.217357301	4.78408977	1.72E-06	4.39E-06
PHF21B	9.276784565	1.437888787	0.300561581	4.784007267	1.72E-06	4.39E-06
KRT19P2	1.324675551	1.815241725	0.379472348	4.783594203	1.72E-06	4.40E-06
YBX2P1	1.223315434	1.775525359	0.371177298	4.783496647	1.72E-06	4.40E-06
AC108159.1	2.602430392	2.588853754	0.541262127	4.782994463	1.73E-06	4.41E-06
RNU6-834P	1.639769069	1.645070173	0.343973531	4.782548721	1.73E-06	4.42E-06
PROM1	1655.242228	1.456981335	0.304655807	4.782384907	1.73E-06	4.42E-06
C10orf113	3.621812189	2.581251086	0.539823868	4.781654236	1.74E-06	4.44E-06
AL031710.1	2.710889744	1.988435602	0.41591866	4.78082806	1.75E-06	4.45E-06
AP003467.1	3.13730613	2.571527869	0.538032852	4.779499725	1.76E-06	4.48E-06
AL591848.1	1.642651142	2.046555267	0.428234081	4.779057435	1.76E-06	4.49E-06
AL359094.1	6.06957593	1.541425469	0.322564327	4.778660697	1.76E-06	4.50E-06
LINC02152	1.702775944	2.853730041	0.597211908	4.778421196	1.77E-06	4.50E-06
AC010655.2	7.127453735	1.056016494	0.221044255	4.777398503	1.78E-06	4.52E-06
CKS1BP2	1.688024596	2.302335144	0.481925282	4.7773695	1.78E-06	4.52E-06
AL360093.1	4.642239331	1.482535033	0.310380621	4.776506438	1.78E-06	4.54E-06
RPS10P16	4.945525693	1.035583372	0.21681039	4.776447159	1.78E-06	4.54E-06
SOX3	3.160013351	2.896129359	0.606476873	4.775333549	1.79E-06	4.57E-06
AC026401.2	3.092542475	1.603439697	0.335806895	4.774886159	1.80E-06	4.58E-06
LINC02463	1.507337568	2.224415179	0.465993844	4.773486193	1.81E-06	4.61E-06
RPS10-NUDT3	2.49117003	1.684947095	0.352998648	4.77323952	1.81E-06	4.62E-06
AL355102.4	3.018050142	1.763889344	0.369730855	4.770738817	1.84E-06	4.67E-06
AL354877.1	6.612755605	1.086854348	0.227838212	4.770290009	1.84E-06	4.68E-06
MIR6832	0.965233815	1.666264789	0.349304386	4.770237236	1.84E-06	4.68E-06
AL359880.1	2.526612022	2.216119746	0.464618523	4.769761935	1.84E-06	4.69E-06
TYRO3P	4.746774907	1.583604642	0.332030041	4.769461936	1.85E-06	4.70E-06
RNU1-124P	1.933751195	2.139067216	0.448518136	4.769187785	1.85E-06	4.70E-06
DIAPH2-AS1	19.17163732	1.23176237	0.258297773	4.768768844	1.85E-06	4.71E-06
HSD17B2	278.6250547	1.512531197	0.317196037	4.768442926	1.86E-06	4.72E-06
AC007848.2	1.611690178	2.617227807	0.54896639	4.767555637	1.86E-06	4.74E-06
AC009319.1	4.334912863	1.327842848	0.278598308	4.766155463	1.88E-06	4.77E-06
IGHD3-10	1.713332121	2.134216154	0.447837564	4.765603261	1.88E-06	4.78E-06
AGGF1P3	1.729243548	1.906405502	0.40003967	4.765541134	1.88E-06	4.78E-06
AL022318.1	2.934962657	1.965037003	0.412363663	4.765301071	1.89E-06	4.79E-06
INTS9-AS1	3.121607719	1.547324394	0.324747902	4.764694048	1.89E-06	4.80E-06
KYNU	1983.856417	1.1813981	0.248085295	4.762064184	1.92E-06	4.86E-06
AC012213.2	5.318141762	1.176453039	0.247075124	4.76151958	1.92E-06	4.88E-06
AP003555.1	8.929078597	1.290849713	0.271112926	4.761299034	1.92E-06	4.88E-06
AL031666.3	5.496665093	1.799555487	0.37797527	4.761040282	1.93E-06	4.89E-06
AP001178.1	1.260763413	1.744799771	0.366581567	4.759649497	1.94E-06	4.92E-06
AC007204.1	2.003305551	2.065498082	0.434191907	4.757108658	1.96E-06	4.98E-06
AL512656.1	5.188484855	1.150073189	0.241865492	4.755011476	1.98E-06	5.03E-06
BAMBI	1167.612851	1.092528679	0.229765912	4.754964161	1.98E-06	5.03E-06
RN7SKP180	3.789248761	2.398400027	0.504537411	4.753661423	2.00E-06	5.06E-06
AC114812.2	1.969265355	2.868959653	0.603640017	4.752765842	2.01E-06	5.08E-06
AL121758.1	3.474756551	1.453160974	0.305859855	4.751068018	2.02E-06	5.12E-06
AC020661.3	4.313517974	2.012531522	0.423702489	4.749869478	2.04E-06	5.15E-06
RNF126P1	35.99171616	1.242516967	0.261612065	4.749463543	2.04E-06	5.16E-06
AC027018.1	4.531643418	2.328254989	0.490239473	4.749219756	2.04E-06	5.17E-06
AP006621.1	5.886030311	1.163812051	0.245092379	4.748462831	2.05E-06	5.19E-06
AC055717.2	4.412846548	4.325417676	0.911054619	4.747704019	2.06E-06	5.20E-06
IFNL4	2.204785988	2.673527975	0.56323388	4.746745656	2.07E-06	5.23E-06
BNIP3P25	4.093898881	2.388659892	0.503327448	4.745737397	2.08E-06	5.25E-06
AC025884.1	12.10932197	1.286830554	0.271158037	4.745684729	2.08E-06	5.25E-06
AC073115.2	2.318218065	1.54441785	0.325490819	4.744889129	2.09E-06	5.27E-06
RN7SL648P	6.763552107	2.135908812	0.450212298	4.744225821	2.09E-06	5.29E-06
AL161669.3	8.909351321	1.262788644	0.266220145	4.743400033	2.10E-06	5.31E-06
AC093274.1	1.767846646	2.216694854	0.467417935	4.742425758	2.11E-06	5.34E-06
CLCNKA	42.89829761	1.159792504	0.244584919	4.741880686	2.12E-06	5.35E-06
LINC02377	4.530135789	4.415097453	0.93109332	4.741842044	2.12E-06	5.35E-06
AF106564.1	4.590656376	2.230330802	0.470353925	4.741813947	2.12E-06	5.35E-06
MAP3K20-AS1	26.60646293	1.001889144	0.211299572	4.741557843	2.12E-06	5.36E-06
AC087821.1	2.409732605	2.533218699	0.534471632	4.739669134	2.14E-06	5.40E-06
SHISAL2B	4.274395705	1.820825256	0.384169369	4.73964195	2.14E-06	5.41E-06
RPL7L1P8	1.065117654	1.622624372	0.342446967	4.738323097	2.15E-06	5.44E-06
RN7SL15P	3.247796364	1.486574126	0.313734447	4.738319754	2.15E-06	5.44E-06
Z98749.1	3.503298358	2.57499726	0.543825798	4.734967096	2.19E-06	5.53E-06
AC108471.1	3.123402448	2.029256347	0.428712388	4.733374648	2.21E-06	5.57E-06
AC006148.1	2.710792129	2.908375706	0.614478631	4.733078674	2.21E-06	5.57E-06
AL078599.1	3.037995296	1.511065653	0.319320359	4.732130636	2.22E-06	5.60E-06
SLC22A14	5.680569959	1.20378208	0.254425673	4.731370336	2.23E-06	5.62E-06
OR1F1	1.874132285	2.984135109	0.630724617	4.731280542	2.23E-06	5.62E-06
AL162724.1	6.253567829	1.64271348	0.347334178	4.729489877	2.25E-06	5.67E-06
AC005090.1	3.468864846	3.881711196	0.821003912	4.728005726	2.27E-06	5.71E-06
RHBDL3	53.94256785	1.102277316	0.233156497	4.727628557	2.27E-06	5.72E-06
XIAPP2	3.389721294	2.380773945	0.503646967	4.727068965	2.28E-06	5.73E-06
AC139783.1	1.442253751	1.852259398	0.391874516	4.726664589	2.28E-06	5.74E-06
AC107021.1	7.37656323	1.416076275	0.299620597	4.726231408	2.29E-06	5.76E-06
IL17A	2.910510847	2.194660431	0.464678306	4.722967273	2.32E-06	5.85E-06
CDRT1	13.33241343	1.020171293	0.216020152	4.722574644	2.33E-06	5.86E-06
HNRNPA1P15	3.619068265	1.778136535	0.376557978	4.72207904	2.33E-06	5.87E-06
AL109628.1	2.427643252	2.017699145	0.42730475	4.721920708	2.34E-06	5.87E-06
PSMD10P1	11.47494071	1.173152373	0.248468875	4.721526475	2.34E-06	5.88E-06
MIR8067	1.41162091	2.458608329	0.520744367	4.721334466	2.34E-06	5.89E-06
ADORA1	464.1032366	1.081725408	0.229119486	4.721228335	2.34E-06	5.89E-06
LINC00051	2.715922264	2.763501265	0.585385441	4.720823361	2.35E-06	5.90E-06
AC087276.2	7.13259645	1.097478875	0.23250739	4.720189216	2.36E-06	5.92E-06
AC010974.1	1.595212822	2.163921323	0.458480325	4.719769211	2.36E-06	5.93E-06
AC241584.1	5.484551298	1.245828647	0.263961991	4.719727422	2.36E-06	5.93E-06
AL121895.1	11.88266847	1.269399121	0.26900186	4.718923214	2.37E-06	5.95E-06
AL356108.1	2.034353692	1.774110921	0.375969321	4.71876513	2.37E-06	5.96E-06
EIF4BP5	4.052078166	2.345409658	0.497162729	4.717589479	2.39E-06	5.99E-06
AC104791.1	2.776568372	1.796454414	0.380992347	4.715198159	2.41E-06	6.06E-06
RSPH6A	1.951817689	2.274552674	0.48246817	4.714409811	2.42E-06	6.08E-06
AC087273.2	30.59292806	1.510192904	0.320386992	4.713652377	2.43E-06	6.10E-06
AP006284.1	279.3337554	1.014114714	0.215184141	4.712776272	2.44E-06	6.13E-06
NIP7P3	3.063418313	3.029758481	0.643248362	4.710091251	2.48E-06	6.21E-06
AP000344.2	7.441303715	1.480740849	0.314408163	4.709613241	2.48E-06	6.22E-06
AC010186.1	1.190591103	1.771071613	0.37609252	4.709138089	2.49E-06	6.23E-06
AC011595.1	3.408865007	2.730742933	0.579926859	4.708771269	2.49E-06	6.24E-06
RPS7P2	1.346454721	2.06713245	0.439135479	4.70727725	2.51E-06	6.29E-06
AL359075.1	2.504691042	1.696639338	0.360617321	4.704819324	2.54E-06	6.36E-06
AL049830.4	4.067132221	2.374426948	0.504733346	4.704319553	2.55E-06	6.38E-06
AL049869.3	17.9477905	1.085191393	0.23075843	4.702716146	2.57E-06	6.42E-06
FBXL21P	3.541908473	3.137474249	0.667351143	4.701384391	2.58E-06	6.46E-06
AC018552.3	2.33684028	1.855156453	0.39464913	4.700774206	2.59E-06	6.48E-06
AC005808.1	1.217501537	2.276191887	0.484355603	4.699423048	2.61E-06	6.52E-06
AC016168.3	1.485300179	1.897027099	0.403733017	4.698716779	2.62E-06	6.54E-06
FZD10	253.2503014	1.489416372	0.317109006	4.696859259	2.64E-06	6.60E-06
AP001021.3	6.744343271	1.135924766	0.241939548	4.695076836	2.67E-06	6.66E-06
AL008723.2	4.861593394	1.350302656	0.28763235	4.694543762	2.67E-06	6.67E-06
AC008417.1	2.583254716	2.06455829	0.439807696	4.694229564	2.68E-06	6.68E-06
MUC22	45.59647418	1.402689931	0.298827248	4.693982701	2.68E-06	6.69E-06
AC091132.3	3.230511975	1.680921967	0.358158419	4.69323595	2.69E-06	6.72E-06
LINC02335	4.318753601	4.297437569	0.915687475	4.693126955	2.69E-06	6.72E-06
SNORA7B	8.970373921	2.017927163	0.430142183	4.691302653	2.71E-06	6.78E-06
GAPDHP25	1.085137252	1.605116692	0.342148994	4.691279883	2.72E-06	6.78E-06
AC133561.2	2.265840362	2.003991815	0.427218016	4.690794259	2.72E-06	6.79E-06
HSPE1-MOB4	2.55524171	1.127087036	0.240325061	4.689843967	2.73E-06	6.82E-06
OTOS	2.210555432	3.126298648	0.666683822	4.689327299	2.74E-06	6.84E-06
FSIP2-AS2	5.927774644	1.337298602	0.285183044	4.689264074	2.74E-06	6.84E-06
AC079741.1	1.214274425	1.68523029	0.359451833	4.688334117	2.75E-06	6.87E-06
LINC02404	2.352144901	2.976414147	0.63489426	4.688047023	2.76E-06	6.88E-06
MEP1A	21.64393366	1.081611916	0.230764866	4.687073632	2.77E-06	6.91E-06
PCDHA4	94.37093164	1.140534626	0.243342367	4.686954587	2.77E-06	6.92E-06
CD207	569.3437496	1.399294495	0.298586256	4.686399549	2.78E-06	6.93E-06
AC073257.2	11.45560903	1.071837042	0.228727019	4.686097201	2.78E-06	6.94E-06
AC097467.3	4.81268078	1.764854311	0.376666757	4.685452802	2.79E-06	6.96E-06
RNU5F-1	5.306220253	1.737588194	0.371009018	4.683412293	2.82E-06	7.03E-06
PCBP2P1	1.678338561	1.759270055	0.375679966	4.68289559	2.83E-06	7.04E-06
AC017048.3	3.79866932	2.120591239	0.453131533	4.679858023	2.87E-06	7.14E-06
AC108865.1	1.604064186	2.239283731	0.478581259	4.679004225	2.88E-06	7.17E-06
AC007919.1	3.958033862	1.874193953	0.400731736	4.67692919	2.91E-06	7.25E-06
KRT17P2	1.05032973	1.849894031	0.395634779	4.675761917	2.93E-06	7.28E-06
AC123905.1	1.714555196	2.806560365	0.600249517	4.675656181	2.93E-06	7.29E-06
NPIPB15	137.6385047	1.300784847	0.278210158	4.675547646	2.93E-06	7.29E-06
AC016027.2	2.391085662	1.758963531	0.376232375	4.67520514	2.94E-06	7.30E-06
RNU6-130P	3.073329056	2.170570246	0.464389278	4.674031788	2.95E-06	7.34E-06
KIAA1324	5193.153152	1.167546427	0.249813623	4.673669959	2.96E-06	7.36E-06
AL121906.1	2.142775896	1.481125609	0.317113249	4.670651937	3.00E-06	7.46E-06
ADAM18	1.571219268	2.675408775	0.572914088	4.669825424	3.01E-06	7.49E-06
NEURL3	50.66390035	1.046051083	0.224015647	4.669544718	3.02E-06	7.50E-06
PKIA-AS1	6.443593104	1.55327415	0.332744539	4.668068044	3.04E-06	7.55E-06
AL590632.1	3.140997166	3.259292257	0.698248528	4.667811136	3.04E-06	7.56E-06
SNORA37	5.156339226	2.92688871	0.627048797	4.667720795	3.05E-06	7.56E-06
AP001011.1	4.292148217	2.65458102	0.568897859	4.666182125	3.07E-06	7.61E-06
AC004943.3	3.438146833	1.282284021	0.274939748	4.663872826	3.10E-06	7.69E-06
AC243972.2	2.778920055	3.142882052	0.673903943	4.663694413	3.11E-06	7.70E-06
AP000851.2	3.782766203	2.088685232	0.447864374	4.663655678	3.11E-06	7.70E-06
RNU4ATAC12P	3.578455699	2.397477174	0.514102966	4.663418288	3.11E-06	7.71E-06
AL133343.2	1.895984991	2.211206846	0.474165156	4.663368488	3.11E-06	7.71E-06
TMEM89	3.085508247	1.331798051	0.285589315	4.663332903	3.11E-06	7.71E-06
AC006262.4	2.321155922	2.626527023	0.563257282	4.663103537	3.11E-06	7.72E-06
AL589986.2	1.760243202	2.163245995	0.464109752	4.661065592	3.15E-06	7.79E-06
SCARNA9	32.36380219	1.255597529	0.269438336	4.66005523	3.16E-06	7.83E-06
LINC01050	4.225738029	1.487150275	0.31914371	4.659813838	3.16E-06	7.84E-06
