gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MIR645	1.36143368	-1.451065091	0.315645364	-4.597137351	4.28E-06	1.04E-05
TLR8-AS1	29.90647374	1.667991008	0.362856415	4.596834837	4.29E-06	1.04E-05
AC022400.4	39.45434227	0.623353503	0.135621709	4.596266393	4.30E-06	1.05E-05
AL136295.5	45.0684552	0.771351187	0.16784772	4.595541629	4.32E-06	1.05E-05
IDH2-DT	2.122594222	2.145944688	0.466972193	4.595444272	4.32E-06	1.05E-05
AC004890.3	13.89703701	0.926958984	0.201718113	4.595318529	4.32E-06	1.05E-05
NEO1	2902.09658	-0.577220871	0.125624249	-4.594820467	4.33E-06	1.05E-05
IDO2	27.19108142	0.870910021	0.189549347	4.594634762	4.34E-06	1.05E-05
CAPZA3	2.097787381	2.569617071	0.559274238	4.594556475	4.34E-06	1.05E-05
KRT8P14	3.281600366	1.129733934	0.24589829	4.594313906	4.34E-06	1.06E-05
LMCD1-AS1	34.40641196	0.71425313	0.155488013	4.593621833	4.36E-06	1.06E-05
AC027575.1	4.142594638	2.091015092	0.455204042	4.5935776	4.36E-06	1.06E-05
CANX	38565.2661	0.331961557	0.072271161	4.593278307	4.36E-06	1.06E-05
SLC30A5	3011.686953	0.276826543	0.060271937	4.592959138	4.37E-06	1.06E-05
AC010463.3	9.278598922	0.722655803	0.157361151	4.592339331	4.38E-06	1.07E-05
AC025754.2	7.542187499	0.765211814	0.166629569	4.592293073	4.38E-06	1.07E-05
CYSTM1	3500.29204	-0.619302472	0.134862243	-4.5921116	4.39E-06	1.07E-05
CLDN1	4219.284382	0.89776522	0.195516107	4.591771154	4.40E-06	1.07E-05
WFDC6	12.40306656	-1.899286526	0.413657559	-4.591446435	4.40E-06	1.07E-05
DUS2	577.9155868	0.265229596	0.057785377	4.58990851	4.43E-06	1.08E-05
MLF2	8525.927238	0.409071092	0.089135503	4.589317167	4.45E-06	1.08E-05
CNTROB	2054.749219	-0.398268806	0.08678301	-4.589248576	4.45E-06	1.08E-05
SZT2-AS1	2.141067698	1.250036982	0.272409003	4.58882404	4.46E-06	1.08E-05
KCNIP3	181.8131931	0.779729506	0.169930881	4.588509758	4.46E-06	1.08E-05
PRR5L	761.7568129	-0.621052237	0.135360503	-4.588134811	4.47E-06	1.09E-05
LINC02244	5.367739999	-1.231141449	0.268335036	-4.58807567	4.47E-06	1.09E-05
CD79B	365.097583	0.83697506	0.182431291	4.587892011	4.48E-06	1.09E-05
CPE	7263.377485	0.969845804	0.211397543	4.587781823	4.48E-06	1.09E-05
TMEM132D-AS1	2.956259239	3.601369615	0.785179778	4.586681567	4.50E-06	1.09E-05
AC037198.1	33.3961768	1.122590642	0.244750871	4.586666579	4.50E-06	1.09E-05
AL807752.1	13.14486329	0.813890999	0.177468697	4.586110184	4.52E-06	1.10E-05
POFUT1	3404.664293	0.320881562	0.069983204	4.585122468	4.54E-06	1.10E-05
AL627308.1	3.103498246	2.503051295	0.545956816	4.58470564	4.55E-06	1.10E-05
RPL23AP30	2.477629182	2.523970517	0.550537337	4.584558302	4.55E-06	1.10E-05
FCF1P5	3.858597886	2.439806169	0.532220672	4.584200306	4.56E-06	1.11E-05
TMEM173	5385.800224	-0.53242582	0.116150593	-4.583926815	4.56E-06	1.11E-05
ZMYM4-AS1	4.700663511	1.676692686	0.365782759	4.58384832	4.56E-06	1.11E-05
GACAT3	3.957037844	3.972183305	0.866573447	4.583781469	4.57E-06	1.11E-05
SRPK2P	1.405391847	1.646431801	0.359231693	4.583203072	4.58E-06	1.11E-05
MT1F	412.6062754	0.718221703	0.156715384	4.582968733	4.58E-06	1.11E-05
GNRH2	9.148496741	1.350485114	0.294725927	4.582172752	4.60E-06	1.12E-05
AC090809.1	4.859528568	4.464608385	0.974389778	4.581953226	4.61E-06	1.12E-05
UBBP4	213.1731954	-0.422989755	0.092316731	-4.581940335	4.61E-06	1.12E-05
TOMM5	805.9515115	0.408254196	0.089104342	4.581754222	4.61E-06	1.12E-05
NKX2-1-AS1	420.2129725	0.875779186	0.191146638	4.581713791	4.61E-06	1.12E-05
AL158801.1	3.81945471	1.983749334	0.432997804	4.581430472	4.62E-06	1.12E-05
SETX	4212.93765	-0.373474775	0.081524194	-4.581152609	4.62E-06	1.12E-05
AC009570.1	16.58881003	-0.637712559	0.139206301	-4.581061029	4.63E-06	1.12E-05
OFD1	1774.011169	0.352987188	0.07706073	4.580636427	4.64E-06	1.12E-05
GPR12	15.47595641	2.001456783	0.436947602	4.580541866	4.64E-06	1.12E-05
RNU6-353P	1.307240702	1.699686516	0.371071825	4.580478496	4.64E-06	1.12E-05
ALDH1L1	241.7215533	1.192174955	0.260287864	4.580217205	4.64E-06	1.13E-05
GRIN2C	81.81773924	1.047960112	0.2288103	4.580039071	4.65E-06	1.13E-05
AGRN	20570.16738	0.556635207	0.121535655	4.580015697	4.65E-06	1.13E-05
AC108102.1	3.087023172	2.717535795	0.5933951	4.579639763	4.66E-06	1.13E-05
AL355075.5	4.665621591	1.362721717	0.297567866	4.579532507	4.66E-06	1.13E-05
POLHP1	2.638955942	2.340060352	0.51098246	4.579531661	4.66E-06	1.13E-05
TMEM70	1521.459429	0.452393664	0.098793204	4.579198205	4.67E-06	1.13E-05
RNU6-757P	1.879371517	1.900919479	0.415189006	4.578443676	4.68E-06	1.14E-05
AL160408.3	31.76977437	1.330394675	0.290594442	4.578183488	4.69E-06	1.14E-05
AC005355.1	3.399229353	1.319336216	0.288183872	4.578105656	4.69E-06	1.14E-05
AC008937.2	3.643074504	2.059021203	0.449776013	4.577881314	4.70E-06	1.14E-05
RAP2A	2289.416906	-0.388098028	0.08477708	-4.577864987	4.70E-06	1.14E-05
GFM1	2459.145306	0.309363419	0.067579512	4.577769378	4.70E-06	1.14E-05
AC004067.1	22.62061764	0.56197252	0.122761765	4.577748764	4.70E-06	1.14E-05
LINC02182	1.228232041	1.702976933	0.372029342	4.577533925	4.70E-06	1.14E-05
AC127029.2	1.806124593	2.672172297	0.58376541	4.577476246	4.71E-06	1.14E-05
INHBC	5.141150457	1.13308889	0.247543955	4.577324024	4.71E-06	1.14E-05
AC079210.1	19.15499329	-1.035669455	0.226290777	-4.576719682	4.72E-06	1.14E-05
TNRC6C-AS1	609.1062816	0.539893598	0.117969605	4.576548332	4.73E-06	1.14E-05
RGS1	4699.244201	0.778209296	0.170056816	4.576172322	4.74E-06	1.15E-05
AC068196.1	1.778940498	1.411511748	0.30846767	4.575882292	4.74E-06	1.15E-05
AL031282.1	237.0001673	0.578673867	0.126466936	4.575692926	4.75E-06	1.15E-05
AC087752.1	2.164257562	1.62771102	0.355756083	4.575356823	4.75E-06	1.15E-05
AP001992.1	55.45875817	0.823829781	0.180085225	4.574666133	4.77E-06	1.15E-05
AKTIP	1292.917159	-0.312940763	0.068408695	-4.574575815	4.77E-06	1.16E-05
RAD52	370.9863259	0.406916126	0.088952941	4.574510087	4.77E-06	1.16E-05
BX276092.7	2.346220788	3.421251965	0.747949999	4.57417203	4.78E-06	1.16E-05
EIF3J-DT	300.3408976	-0.32877953	0.071880152	-4.573996028	4.79E-06	1.16E-05
TULP3	1237.217729	0.330495399	0.072257075	4.573882863	4.79E-06	1.16E-05
AC112491.1	13.30295497	0.673493758	0.147268808	4.573227485	4.80E-06	1.16E-05
AC079866.1	4.103231347	2.520063145	0.551052066	4.573185188	4.80E-06	1.16E-05
AC080023.1	4.724641204	1.174708465	0.256870212	4.573159551	4.80E-06	1.16E-05
EEF1B2P7	4.784206182	1.40906877	0.30818913	4.572091078	4.83E-06	1.17E-05
DNAJB13	178.9891788	0.925097921	0.202341319	4.571967438	4.83E-06	1.17E-05
AL353803.2	4.052873179	1.939150827	0.424148139	4.571871591	4.83E-06	1.17E-05
HNRNPCP7	27.84623625	0.635364342	0.138977829	4.571695684	4.84E-06	1.17E-05
MORN3	142.4925287	-0.780846817	0.170812059	-4.571379914	4.85E-06	1.17E-05
ACTN1-AS1	3.621704812	1.039175879	0.227326861	4.571285034	4.85E-06	1.17E-05
LLPH	1146.58367	0.354015965	0.077447318	4.571055216	4.85E-06	1.17E-05
RNU1-120P	1.39039537	2.214713271	0.484512638	4.571012387	4.85E-06	1.17E-05
AL445645.1	15.31661419	0.689846679	0.150922969	4.570852816	4.86E-06	1.17E-05
PPT1	10550.97607	-0.389654548	0.085253732	-4.57052777	4.86E-06	1.18E-05
MSL1	3966.015326	0.260979299	0.057100798	4.57050178	4.87E-06	1.18E-05
RNA5SP111	2.242609536	2.044005109	0.447225959	4.570408016	4.87E-06	1.18E-05
AL031282.2	121.4510642	0.545028482	0.119253079	4.570351434	4.87E-06	1.18E-05
RN7SL280P	2.279124029	1.885660813	0.412596704	4.570227523	4.87E-06	1.18E-05
AL731566.2	46.44764847	0.600644307	0.13142633	4.570197664	4.87E-06	1.18E-05
PHKA1-AS1	1.492394512	1.758018161	0.384691281	4.569945426	4.88E-06	1.18E-05
AP3D1	8004.662139	0.314880295	0.068903019	4.569905647	4.88E-06	1.18E-05
STXBP2	2991.31946	-0.370612244	0.081106503	-4.56945163	4.89E-06	1.18E-05
AC106875.1	5.469024961	2.981307928	0.652481033	4.569187117	4.90E-06	1.18E-05
HOTTIP	2.086555472	2.632865971	0.576227708	4.569141562	4.90E-06	1.18E-05
ZC4H2	275.7691261	-0.646899173	0.14159333	-4.568712199	4.91E-06	1.19E-05
RPL23A	19282.16799	0.411973884	0.090178195	4.56844232	4.91E-06	1.19E-05
SIL1	3429.894931	0.436459841	0.095538138	4.568435719	4.91E-06	1.19E-05
DIO1	88.53398625	1.328164579	0.29072964	4.568383809	4.91E-06	1.19E-05
H1FNT	2.787010101	-1.05649436	0.23126569	-4.568314306	4.92E-06	1.19E-05
PCDH11X	5.580718932	-1.464755162	0.320652354	-4.568047433	4.92E-06	1.19E-05
AC005481.1	9.767123707	1.23054723	0.269391311	4.567880176	4.93E-06	1.19E-05
AL161804.1	1.94276576	1.530139541	0.334982885	4.567814084	4.93E-06	1.19E-05
FAM126A	2157.94863	0.67518042	0.147819667	4.567595331	4.93E-06	1.19E-05
CSAG4	3.573612051	4.024510538	0.881127046	4.567457731	4.94E-06	1.19E-05
SNORD88A	1.499039185	1.561564032	0.341893781	4.567395252	4.94E-06	1.19E-05
TAOK3	2393.91297	-0.348255075	0.076248423	-4.567374132	4.94E-06	1.19E-05
ASPSCR1	1995.583043	0.516491113	0.113083598	4.567338876	4.94E-06	1.19E-05
MEMO1	171.0173194	0.484573385	0.106097221	4.567258018	4.94E-06	1.19E-05
FERP1	11.64882937	0.875513481	0.191695677	4.567205139	4.94E-06	1.19E-05
AC020763.3	18.96183265	0.921461564	0.201759957	4.567118157	4.94E-06	1.19E-05
Z69666.1	6.892900867	1.065831206	0.233374326	4.567045672	4.95E-06	1.19E-05
EML4	6230.418218	0.394168086	0.086308494	4.566967502	4.95E-06	1.19E-05
AC087632.2	4.287607399	1.160789851	0.254176703	4.566861705	4.95E-06	1.19E-05
MIR5587	3.590746489	1.157059744	0.253385425	4.56640213	4.96E-06	1.20E-05
DUSP28	205.0915224	0.329200428	0.072091952	4.566396397	4.96E-06	1.20E-05
AL390879.1	107.6478642	0.618070643	0.135362804	4.566030146	4.97E-06	1.20E-05
GTF2IRD1P1	4.232433916	0.948674334	0.207771757	4.565944616	4.97E-06	1.20E-05
EEF1G	21.41390538	0.596787101	0.130706778	4.565846631	4.97E-06	1.20E-05
AC010336.1	4.496015303	1.020555135	0.223529638	4.56563677	4.98E-06	1.20E-05
BNIP3P37	1.962560993	2.192130639	0.480157646	4.565439409	4.98E-06	1.20E-05
U51244.1	3.845179309	2.512533419	0.550359491	4.565258637	4.99E-06	1.20E-05
FGF12-AS3	1.515678158	2.311875792	0.506455817	4.564812399	5.00E-06	1.21E-05
AP000542.2	2.16804295	3.234399685	0.70855803	4.564763292	5.00E-06	1.21E-05
AC110760.3	1.695874486	2.242262545	0.491213714	4.5647393	5.00E-06	1.21E-05
GCG	4.105935178	3.415248698	0.748183922	4.564718113	5.00E-06	1.21E-05
IGLV8OR8-1	4.098345351	1.823103908	0.39941	4.564492399	5.01E-06	1.21E-05
TPSD1	133.9905886	-1.296892994	0.2841788	-4.563651463	5.03E-06	1.21E-05
LINC01055	10.32607397	1.107838458	0.242762934	4.563458015	5.03E-06	1.21E-05
GABRA4	2.100231821	-2.142339449	0.469472695	-4.563288716	5.04E-06	1.21E-05
MTF1	1184.350018	-0.316768524	0.069433956	-4.5621558	5.06E-06	1.22E-05
RNF32	170.6103778	0.503481636	0.110365684	4.561940046	5.07E-06	1.22E-05
TRGC1	62.45763135	-0.986749975	0.216302214	-4.561904175	5.07E-06	1.22E-05
LINC01337	1.611086978	1.337444107	0.293181092	4.561836161	5.07E-06	1.22E-05
DPRXP4	10.81184763	0.825747908	0.18101656	4.561725771	5.07E-06	1.22E-05
TMEM244	1.586520333	1.543744952	0.338419428	4.561632183	5.08E-06	1.22E-05
SLX1A	1.873001339	1.393271695	0.305472877	4.561032425	5.09E-06	1.23E-05
ABCB8	1886.179154	0.353451039	0.077496642	4.560856185	5.09E-06	1.23E-05
MIR205HG	199.5992125	1.547198625	0.339238581	4.560797945	5.10E-06	1.23E-05
FNTAP2	2.990238162	2.215732172	0.485846927	4.56055611	5.10E-06	1.23E-05
AC007546.1	14.14438221	0.839664298	0.18412756	4.560231484	5.11E-06	1.23E-05
XPOTP1	6.714491172	0.842441402	0.184736663	4.560228529	5.11E-06	1.23E-05
AC104982.2	3.058897386	2.827524396	0.620056531	4.560107434	5.11E-06	1.23E-05
HUWE1	13767.00947	0.365802549	0.080218366	4.560084777	5.11E-06	1.23E-05
KRT18P3	1.157903818	1.540740621	0.337892586	4.559853286	5.12E-06	1.23E-05
NDUFB10	2836.722507	0.384879935	0.084407763	4.559769423	5.12E-06	1.23E-05
DNM2	7934.923296	-0.297399937	0.065231104	-4.559173776	5.14E-06	1.24E-05
AC067942.1	6.611910094	1.029265236	0.225792362	4.558459052	5.15E-06	1.24E-05
PRKAG2-AS1	107.2742134	0.731639207	0.160508645	4.558254204	5.16E-06	1.24E-05
AC087473.1	1.226640581	2.092939214	0.459232806	4.55746886	5.18E-06	1.25E-05
ZNF660	123.2980489	-0.641407761	0.140752717	-4.556983148	5.19E-06	1.25E-05
C2CD2	1751.245444	0.349950054	0.076806411	4.556260997	5.21E-06	1.25E-05
PNLIPRP3	6.362715228	2.937478177	0.644725061	4.556171852	5.21E-06	1.25E-05
TMEM185B	1215.964508	0.328813018	0.072170529	4.55605663	5.21E-06	1.25E-05
HCFC1-AS1	2.935608508	1.226428311	0.269194854	4.555912911	5.22E-06	1.25E-05
RPS3AP34	9.956732643	-1.055702791	0.231723477	-4.555873245	5.22E-06	1.26E-05
HCG27	83.72105157	0.65637445	0.144076108	4.555748053	5.22E-06	1.26E-05
PLA2G2D	462.0746076	1.120028925	0.245866151	4.555441724	5.23E-06	1.26E-05
CYCSP10	8.467042379	0.757654755	0.166320248	4.555396967	5.23E-06	1.26E-05
MACC1-AS1	4.033560133	1.965436631	0.431456421	4.555353767	5.23E-06	1.26E-05
LINC00609	2.563136679	2.03102134	0.445906862	4.554810685	5.24E-06	1.26E-05
AC114956.2	5.884341392	0.928313273	0.203816693	4.55464789	5.25E-06	1.26E-05
AP000866.6	23.3428255	0.978658694	0.214881888	4.554402902	5.25E-06	1.26E-05
ATP8A1	2877.440451	-0.731639917	0.160645101	-4.554386731	5.25E-06	1.26E-05
AC091152.1	1.635964602	1.882399359	0.413327065	4.55426106	5.26E-06	1.26E-05
RBMX2	1008.678213	0.297996606	0.065432596	4.554253144	5.26E-06	1.26E-05
SMPD1	2007.960529	-0.394718738	0.086679289	-4.553783732	5.27E-06	1.27E-05
ZNF398	948.8172167	0.264639562	0.058119723	4.553352109	5.28E-06	1.27E-05
PHBP11	1.153542188	1.457099804	0.320008124	4.55332129	5.28E-06	1.27E-05
RASSF10-DT	20.03679941	0.89254514	0.196042035	4.552825309	5.29E-06	1.27E-05
RPL21P132	1.645943459	1.443180333	0.316987893	4.552793233	5.29E-06	1.27E-05
FNTB	569.7961317	0.270456692	0.059409901	4.552384166	5.30E-06	1.27E-05
FN3K	1234.949251	0.54271763	0.119216713	4.552361973	5.30E-06	1.27E-05
LINC01060	6.937461133	1.943804038	0.426997467	4.552261282	5.31E-06	1.28E-05
DRD4	35.82871269	0.844396063	0.185499478	4.552013161	5.31E-06	1.28E-05
C1orf141	23.7708462	-1.990250595	0.437235691	-4.55189418	5.32E-06	1.28E-05
ZNF703	1269.117291	0.802997925	0.17641718	4.55169913	5.32E-06	1.28E-05
CNIH2	67.3986353	0.810630495	0.178096059	4.551647575	5.32E-06	1.28E-05
FBXO33	964.9114407	-0.363567286	0.079882756	-4.551261151	5.33E-06	1.28E-05
BNIP3P16	5.972959767	1.469703657	0.322953166	4.55082597	5.34E-06	1.28E-05
AC007448.3	2.533051577	3.0370111	0.667370458	4.550712523	5.35E-06	1.28E-05
NCR2	1.776351872	1.596438958	0.350828246	4.55048582	5.35E-06	1.29E-05
NPIPB12	12.73993936	0.871258991	0.191471627	4.550329485	5.36E-06	1.29E-05
PDYN	1.032152951	-1.525499521	0.33525281	-4.550296006	5.36E-06	1.29E-05
TNPO1	5642.235515	0.359013643	0.078907832	4.549784633	5.37E-06	1.29E-05
SLC49A4	922.4905301	-0.335766586	0.073800463	-4.5496542	5.37E-06	1.29E-05
DLGAP1-AS1	456.2790492	0.609376592	0.133942264	4.549546762	5.38E-06	1.29E-05
AC022809.1	1.013843662	2.091201151	0.459702189	4.549034572	5.39E-06	1.29E-05
RPS7P15	3.300434792	1.986599347	0.436718739	4.548921699	5.39E-06	1.29E-05
NPM1P32	2.699101754	1.197973045	0.263357646	4.548844744	5.39E-06	1.29E-05
C5orf60	2.312522056	1.236448604	0.271816574	4.548834487	5.39E-06	1.29E-05
MXRA8	4570.657798	0.677025444	0.148840967	4.548649848	5.40E-06	1.30E-05
PITRM1	3799.4454	0.349574664	0.076854228	4.54854174	5.40E-06	1.30E-05
TUBGCP5	806.3356026	0.321394584	0.070670187	4.547810028	5.42E-06	1.30E-05
SLC26A8	32.47860422	0.852491718	0.187472316	4.547293892	5.43E-06	1.30E-05
AC138356.2	25.33038422	-0.621904343	0.136771512	-4.547031265	5.44E-06	1.31E-05
LINC00189	12.10897113	-1.00798166	0.22170129	-4.546575537	5.45E-06	1.31E-05
PAPPA	324.814001	1.009292657	0.222013288	4.546091207	5.47E-06	1.31E-05
SHF	413.5808332	0.700951402	0.154198184	4.54578247	5.47E-06	1.31E-05
AC092919.2	45.61732728	0.769317727	0.16925979	4.545188952	5.49E-06	1.32E-05
OXA1L	5061.376981	0.300633744	0.066150588	4.544687376	5.50E-06	1.32E-05
HGF	739.3083331	-0.783152994	0.172325338	-4.544618932	5.50E-06	1.32E-05
AL158201.1	8.583798644	0.905782566	0.199325151	4.544246234	5.51E-06	1.32E-05
AL645939.1	13.48422057	0.926215965	0.203829908	4.544063109	5.52E-06	1.32E-05
PPIAP73	1.872063745	-0.852391018	0.18758466	-4.544033702	5.52E-06	1.32E-05
AC092120.2	3.556891544	2.406387109	0.529599021	4.543790704	5.53E-06	1.32E-05
CBWD6	72.60782176	0.508907943	0.112005946	4.543579699	5.53E-06	1.33E-05
COMMD5	1458.940162	0.427002379	0.093988106	4.54315337	5.54E-06	1.33E-05
AL360091.1	7.055291159	1.015633413	0.223559195	4.543017847	5.55E-06	1.33E-05
AC126474.1	15.43966588	0.574993893	0.126572356	4.542807864	5.55E-06	1.33E-05
AL354943.1	3.648598825	2.759147084	0.607394525	4.542594594	5.56E-06	1.33E-05
AC008149.1	3.251295681	1.606446886	0.353704381	4.541778307	5.58E-06	1.34E-05
LINC01090	3.066442622	1.518215321	0.334293159	4.541568624	5.58E-06	1.34E-05
AC126773.5	1.43319325	1.914241283	0.421513537	4.541351853	5.59E-06	1.34E-05
MRPS28	723.7970012	0.529396804	0.116576209	4.541207933	5.59E-06	1.34E-05
AC124067.4	23.04356494	1.555595413	0.342619626	4.540298616	5.62E-06	1.35E-05
HACD3	5845.500813	0.383878546	0.084552926	4.540097697	5.62E-06	1.35E-05
RPS5P2	3.352322668	1.471381184	0.324087474	4.540074212	5.62E-06	1.35E-05
AC002306.1	2.806902632	1.672810432	0.368480793	4.539749323	5.63E-06	1.35E-05
AC134043.3	15.88526253	-0.625563031	0.137798435	-4.539696185	5.63E-06	1.35E-05
AL355482.1	4.384361441	1.692680294	0.372862886	4.53968565	5.63E-06	1.35E-05
AL132989.2	17.50153296	1.005280702	0.221453674	4.539462733	5.64E-06	1.35E-05
RNF223	97.45472122	0.77375804	0.170452942	4.539423197	5.64E-06	1.35E-05
AC073210.1	4.872688717	1.123311167	0.24747694	4.539053898	5.65E-06	1.35E-05
TLR3	852.1078566	-0.625576684	0.137836899	-4.538528409	5.66E-06	1.36E-05
AC007389.3	1.147285016	1.879434219	0.414148823	4.538064854	5.68E-06	1.36E-05
IDNK	253.5772156	-0.422629733	0.093135494	-4.537794516	5.68E-06	1.36E-05
ADAM1B	29.45495168	-0.759957942	0.167476039	-4.537711475	5.69E-06	1.36E-05
BUD31	2267.87838	0.44011774	0.096995257	4.537518148	5.69E-06	1.36E-05
PRXL2B	1718.241596	0.49380179	0.108831903	4.537288959	5.70E-06	1.36E-05
IFNL3	1.04276588	2.090967938	0.460883845	4.536865329	5.71E-06	1.37E-05
MT1P1	2.940695675	1.010085246	0.222654743	4.53655392	5.72E-06	1.37E-05
Z68871.1	31.08434316	0.647874927	0.142812779	4.5365333	5.72E-06	1.37E-05
AC132008.1	4.695110864	-0.902545214	0.198963648	-4.536231725	5.73E-06	1.37E-05
AC053527.1	2.511373845	1.861161633	0.410313079	4.53595493	5.73E-06	1.37E-05
AC023481.1	1.707562199	2.390131694	0.526970977	4.535604041	5.74E-06	1.37E-05
SHLD1	306.7291658	0.468627117	0.10332561	4.535440143	5.75E-06	1.38E-05
AC103853.1	2.868304802	3.234759013	0.713237082	4.535320853	5.75E-06	1.38E-05
C21orf62	8.55774744	-1.004011325	0.221393832	-4.534956175	5.76E-06	1.38E-05
AC131212.2	29.32977324	0.900674699	0.198615207	4.534772096	5.77E-06	1.38E-05
AC112204.3	1.63187444	-2.116615788	0.466849281	-4.533831096	5.79E-06	1.39E-05
CLEC10A	442.3126164	-0.774425019	0.170811032	-4.53381149	5.79E-06	1.39E-05
AC010487.1	63.98008001	0.598023045	0.131926098	4.533015486	5.81E-06	1.39E-05
ACTG1P24	4.485629072	0.877158031	0.193515633	4.532750239	5.82E-06	1.39E-05
UTS2R	4.374182308	1.53534738	0.338744414	4.532465524	5.83E-06	1.39E-05
AC112512.1	6.063013254	1.690294406	0.372940336	4.532345369	5.83E-06	1.39E-05
PIK3C2G	144.0118782	1.748753461	0.385851776	4.532189738	5.84E-06	1.40E-05
AC127002.1	2.888669192	1.682210289	0.371203544	4.531773248	5.85E-06	1.40E-05
DUX4L26	8.508799961	1.276163212	0.28160647	4.531725464	5.85E-06	1.40E-05
C21orf91-OT1	1.941916342	1.817992687	0.401190123	4.531499115	5.86E-06	1.40E-05
ODF2L	1807.895755	0.416029372	0.091822891	4.530780564	5.88E-06	1.40E-05
AC069257.1	3.283453794	1.332330614	0.294081615	4.53047912	5.89E-06	1.41E-05
NANS	2593.682046	0.391153611	0.086339371	4.530419983	5.89E-06	1.41E-05
KLHL5	2235.263973	0.524510311	0.115778424	4.530294091	5.89E-06	1.41E-05
HIST1H4PS1	2.801421871	1.359690498	0.300138023	4.530217416	5.89E-06	1.41E-05
HLA-DMA	8363.083583	-0.611651244	0.135018385	-4.530133006	5.89E-06	1.41E-05
PTP4A3	3736.877745	0.646756747	0.14276947	4.53007738	5.90E-06	1.41E-05
CALD1	9166.863511	-0.525603397	0.116047076	-4.529225695	5.92E-06	1.41E-05
ZFP30	472.7311068	0.442419096	0.097681495	4.529200696	5.92E-06	1.41E-05
AC021504.1	21.87122573	1.781837547	0.39345963	4.528641343	5.94E-06	1.42E-05
KIF9-AS1	76.46606009	0.461674794	0.101949211	4.528478357	5.94E-06	1.42E-05
SLC2A14	35.30830818	1.09789487	0.242451518	4.528306854	5.95E-06	1.42E-05
AP001893.3	1.831291802	1.810849376	0.399958085	4.52759787	5.97E-06	1.42E-05
DEPDC5	667.6836558	0.262638062	0.058013218	4.527210715	5.98E-06	1.43E-05
KIAA0753	899.0755297	0.320173944	0.07072887	4.526778748	5.99E-06	1.43E-05
AC010997.5	2.646156884	1.310102714	0.28945142	4.52615749	6.01E-06	1.43E-05
AL390726.4	47.67289006	1.020902341	0.225557985	4.526119267	6.01E-06	1.43E-05
EDNRB-AS1	1.281989772	1.762988523	0.389515431	4.526107013	6.01E-06	1.43E-05
BMS1P8	3.726354029	1.885348751	0.416575871	4.525823223	6.02E-06	1.44E-05
DSPP	1.398843658	2.207854651	0.487844765	4.525731976	6.02E-06	1.44E-05
AC078925.2	7.696907384	1.511257781	0.333931707	4.525649249	6.02E-06	1.44E-05
AF121898.1	1.679723966	2.760467524	0.609964769	4.525617978	6.02E-06	1.44E-05
AC025171.3	12.21983134	0.923383892	0.204036691	4.525577659	6.02E-06	1.44E-05
MDC1	2169.649312	0.389964742	0.086170032	4.52552627	6.02E-06	1.44E-05
PNMT	41.77946605	-1.15128895	0.254428392	-4.525001873	6.04E-06	1.44E-05
CSNK1A1P1	7.330190677	1.723892847	0.380978737	4.524905673	6.04E-06	1.44E-05
DKKL1	26.70591615	0.813401726	0.1797692	4.524700164	6.05E-06	1.44E-05
ZFAND2A	831.4131946	0.53942682	0.119221219	4.52458737	6.05E-06	1.44E-05
AC005550.2	9.589024698	1.974583484	0.43648914	4.523786051	6.07E-06	1.45E-05
COQ10BP2	1.987754117	2.613941836	0.577837516	4.523662387	6.08E-06	1.45E-05
AC090515.5	2.576179774	1.775489567	0.392506782	4.523462141	6.08E-06	1.45E-05
ORM1	442.3378632	1.312761953	0.290269301	4.522565587	6.11E-06	1.46E-05
PCBD2	464.7002052	0.34584536	0.0764796	4.522060273	6.12E-06	1.46E-05
RTL8A	2183.858824	0.473209011	0.104662844	4.521270323	6.15E-06	1.47E-05
RBM24	44.2924358	-1.087730407	0.24058285	-4.521230029	6.15E-06	1.47E-05
AC068792.1	9.871744753	0.840045507	0.185800695	4.52121832	6.15E-06	1.47E-05
PRMT1	4935.537279	0.374093182	0.082745014	4.521035922	6.15E-06	1.47E-05
OGFOD1P1	2.91937076	1.209296178	0.267485143	4.52098447	6.16E-06	1.47E-05
AL139246.1	2.533635284	1.621602713	0.358712476	4.520619774	6.17E-06	1.47E-05
ATG7	1358.995264	-0.309588343	0.068483669	-4.520615643	6.17E-06	1.47E-05
BMP5	806.5557688	-0.917717907	0.203014848	-4.520447238	6.17E-06	1.47E-05
H3F3AP4	147.722121	0.557193962	0.123262964	4.520368015	6.17E-06	1.47E-05
CS	7461.268229	0.308805393	0.06831804	4.520114921	6.18E-06	1.47E-05
KC877373.1	2.079108141	1.656630979	0.366507177	4.520050577	6.18E-06	1.47E-05
COX10	651.6371755	0.283548821	0.0627363	4.519693099	6.19E-06	1.48E-05
ADAM9	10595.17054	0.536382557	0.118683473	4.519437661	6.20E-06	1.48E-05
MIEN1	2262.105671	0.565424006	0.125123408	4.51893068	6.22E-06	1.48E-05
RN7SL449P	1.656075083	1.933396588	0.427847299	4.518893989	6.22E-06	1.48E-05
RPL9P30	3.278360945	2.471560278	0.546975622	4.518593116	6.23E-06	1.48E-05
NPIPB6	5.760156095	1.104581792	0.244460726	4.518442741	6.23E-06	1.48E-05
LTF	5549.657986	1.269485937	0.280965641	4.518296021	6.23E-06	1.48E-05
AL450345.1	2.180816302	3.093006216	0.684559395	4.518243762	6.24E-06	1.49E-05
