ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1903706	regulation of hemopoiesis	3/29	436/18805	0.00688073394495413	4.46180006327112	2.87425338166258	0.0289497597898843	0.116247108987239	0.0777826433043951	AGER/BTK/GATA1	3
BP	GO:0051250	negative regulation of lymphocyte activation	2/29	173/18805	0.0115606936416185	7.4965118596771	3.37361975654796	0.0290367455695946	0.116247108987239	0.0777826433043951	BTK/CTSG	2
BP	GO:0009266	response to temperature stimulus	2/29	175/18805	0.0114285714285714	7.41083743842364	3.34849722447935	0.0296579218053099	0.116908460105183	0.0782251630242759	IL1A/TRPA1	2
BP	GO:0046661	male sex differentiation	2/29	176/18805	0.0113636363636364	7.36873040752351	3.33608424946212	0.02997051492411	0.116908460105183	0.0782251630242759	GATA1/IL1A	2
BP	GO:0002524	hypersensitivity	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	BTK	1
BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	BTK	1
BP	GO:0010950	positive regulation of endopeptidase activity	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	AGER	1
BP	GO:0031998	regulation of fatty acid beta-oxidation	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	CNR1	1
BP	GO:0032305	positive regulation of icosanoid secretion	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	IL1A	1
BP	GO:0043651	linoleic acid metabolic process	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	ALOX15	1
BP	GO:0060216	definitive hemopoiesis	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	GATA1	1
BP	GO:0071605	monocyte chemotactic protein-1 production	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	AGER	1
BP	GO:0071637	regulation of monocyte chemotactic protein-1 production	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	AGER	1
BP	GO:0098761	cellular response to interleukin-7	1/29	20/18805	0.05	32.4224137931034	5.5254992394839	0.0304102971160769	0.116908460105183	0.0782251630242759	BTK	1
BP	GO:0000280	nuclear division	3/29	448/18805	0.00669642857142857	4.34228756157635	2.81387335871756	0.0310291558642925	0.118731358468518	0.0794448910193263	IL1A/KIF23/MKI67	3
BP	GO:0071248	cellular response to metal ion	2/29	182/18805	0.010989010989011	7.12580522925351	3.2635978512152	0.031873857740961	0.118731358468518	0.0794448910193263	ALOX15/TFAP2A	2
BP	GO:0002544	chronic inflammatory response	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	CAMP	1
BP	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	BTK	1
BP	GO:0002902	regulation of B cell apoptotic process	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	BTK	1
BP	GO:0009048	dosage compensation by inactivation of X chromosome	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	BRCA1	1
BP	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	CHI3L1	1
BP	GO:0030502	negative regulation of bone mineralization	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	GATA1	1
BP	GO:0033033	negative regulation of myeloid cell apoptotic process	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	GATA1	1
BP	GO:0098760	response to interleukin-7	1/29	21/18805	0.0476190476190476	30.8784893267652	5.38389801985009	0.0319071350923148	0.118731358468518	0.0794448910193263	BTK	1
BP	GO:0002262	myeloid cell homeostasis	2/29	183/18805	0.0109289617486339	7.08686640286414	3.25183675414476	0.0321956701033264	0.1189552830434	0.079594722232222	BTK/GATA1	2
BP	GO:0141193	nuclear receptor-mediated signaling pathway	2/29	183/18805	0.0109289617486339	7.08686640286414	3.25183675414476	0.0321956701033264	0.1189552830434	0.079594722232222	ALOX15/BRCA1	2
BP	GO:0001659	temperature homeostasis	2/29	184/18805	0.0108695652173913	7.04835082458771	3.24016381097561	0.0325187815066846	0.1189552830434	0.079594722232222	CNR1/IL1A	2
BP	GO:0042129	regulation of T cell proliferation	2/29	184/18805	0.0108695652173913	7.04835082458771	3.24016381097561	0.0325187815066846	0.1189552830434	0.079594722232222	AGER/IL1A	2
BP	GO:0001503	ossification	3/29	458/18805	0.00655021834061135	4.24747778948953	2.76515181225729	0.0328213497553391	0.1189552830434	0.079594722232222	ALOX15/GATA1/TFAP2A	3
BP	GO:0019730	antimicrobial humoral response	2/29	185/18805	0.0108108108108108	7.01025163094129	3.22857784885104	0.0328431874822707	0.1189552830434	0.079594722232222	CAMP/CTSG	2
BP	GO:0001780	neutrophil homeostasis	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	BTK	1
BP	GO:0006837	serotonin transport	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	CNR1	1
BP	GO:0006883	intracellular sodium ion homeostasis	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	IL1A	1
BP	GO:0032303	regulation of icosanoid secretion	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	IL1A	1
BP	GO:0032874	positive regulation of stress-activated MAPK cascade	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	IL1A	1
BP	GO:0034104	negative regulation of tissue remodeling	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	AGER	1
BP	GO:0045056	transcytosis	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	AGER	1
BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	1/29	22/18805	0.0454545454545455	29.474921630094	5.25187015864464	0.0334017418364758	0.1189552830434	0.079594722232222	IL1A	1
BP	GO:0051345	positive regulation of hydrolase activity	2/29	188/18805	0.0106382978723404	6.89838591342627	3.19433044605105	0.0338241283023822	0.120091171128641	0.0803547615875039	AGER/RASGRF1	2
BP	GO:0006590	thyroid hormone generation	1/29	23/18805	0.0434782608695652	28.1934032983508	5.12836757311441	0.0348941205558891	0.122024319172853	0.0816482592588655	DUOX1	1
BP	GO:0007549	sex-chromosome dosage compensation	1/29	23/18805	0.0434782608695652	28.1934032983508	5.12836757311441	0.0348941205558891	0.122024319172853	0.0816482592588655	BRCA1	1
BP	GO:0023019	signal transduction involved in regulation of gene expression	1/29	23/18805	0.0434782608695652	28.1934032983508	5.12836757311441	0.0348941205558891	0.122024319172853	0.0816482592588655	FGF5	1
BP	GO:0046599	regulation of centriole replication	1/29	23/18805	0.0434782608695652	28.1934032983508	5.12836757311441	0.0348941205558891	0.122024319172853	0.0816482592588655	BRCA1	1
BP	GO:2000001	regulation of DNA damage checkpoint	1/29	23/18805	0.0434782608695652	28.1934032983508	5.12836757311441	0.0348941205558891	0.122024319172853	0.0816482592588655	BRCA1	1
BP	GO:0048771	tissue remodeling	2/29	192/18805	0.0104166666666667	6.75466954022988	3.14981754002072	0.0351499040213817	0.122549665371844	0.0819997760953997	AGER/IL1A	2
BP	GO:0007254	JNK cascade	2/29	193/18805	0.0103626943005181	6.71967125245667	3.13888772877798	0.035484506877429	0.123154934811805	0.0824047707431089	AGER/IL1A	2
BP	GO:0030258	lipid modification	2/29	194/18805	0.0103092783505155	6.68503377177391	3.12803526985904	0.035820364527895	0.123154934811805	0.0824047707431089	ALOX15/CNR1	2
BP	GO:0051091	positive regulation of DNA-binding transcription factor activity	2/29	195/18805	0.0102564102564103	6.65075154730327	3.117259187806	0.0361574726017023	0.123154934811805	0.0824047707431089	AGER/BTK	2
BP	GO:1902107	positive regulation of leukocyte differentiation	2/29	195/18805	0.0102564102564103	6.65075154730327	3.117259187806	0.0361574726017023	0.123154934811805	0.0824047707431089	AGER/BTK	2
BP	GO:1903708	positive regulation of hemopoiesis	2/29	195/18805	0.0102564102564103	6.65075154730327	3.117259187806	0.0361574726017023	0.123154934811805	0.0824047707431089	AGER/BTK	2
BP	GO:0014059	regulation of dopamine secretion	1/29	24/18805	0.0416666666666667	27.0186781609195	5.01249642111416	0.0363842744534445	0.123154934811805	0.0824047707431089	CNR1	1
BP	GO:0034114	regulation of heterotypic cell-cell adhesion	1/29	24/18805	0.0416666666666667	27.0186781609195	5.01249642111416	0.0363842744534445	0.123154934811805	0.0824047707431089	AGER	1
BP	GO:0035162	embryonic hemopoiesis	1/29	24/18805	0.0416666666666667	27.0186781609195	5.01249642111416	0.0363842744534445	0.123154934811805	0.0824047707431089	GATA1	1
BP	GO:1902275	regulation of chromatin organization	1/29	24/18805	0.0416666666666667	27.0186781609195	5.01249642111416	0.0363842744534445	0.123154934811805	0.0824047707431089	MKI67	1
BP	GO:2000193	positive regulation of fatty acid transport	1/29	24/18805	0.0416666666666667	27.0186781609195	5.01249642111416	0.0363842744534445	0.123154934811805	0.0824047707431089	IL1A	1
BP	GO:0050954	sensory perception of mechanical stimulus	2/29	196/18805	0.0102040816326531	6.61681914144968	3.10655852446483	0.0364958267374442	0.123173415238874	0.0824171362675454	TFAP2A/TRPA1	2
BP	GO:0046890	regulation of lipid biosynthetic process	2/29	199/18805	0.0100502512562814	6.51706809911627	3.07489971653205	0.037518322046892	0.124208000030338	0.0831093921051632	BRCA1/IL1A	2
BP	GO:0002706	regulation of lymphocyte mediated immunity	2/29	200/18805	0.01	6.48448275862069	3.06449147901179	0.0378616170090902	0.124208000030338	0.0831093921051632	AGER/BTK	2
BP	GO:0010623	programmed cell death involved in cell development	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	IL1A	1
BP	GO:0010842	retina layer formation	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	TFAP2A	1
BP	GO:0030220	platelet formation	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	GATA1	1
BP	GO:0038095	Fc-epsilon receptor signaling pathway	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	BTK	1
BP	GO:0043302	positive regulation of leukocyte degranulation	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	GATA1	1
BP	GO:0140896	cGAS/STING signaling pathway	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	BTK	1
BP	GO:0150105	protein localization to cell-cell junction	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	PECAM1	1
BP	GO:1901071	glucosamine-containing compound metabolic process	1/29	25/18805	0.04	25.9379310344828	4.90348907302358	0.0378722067275967	0.124208000030338	0.0831093921051632	CHI3L1	1
BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2/29	204/18805	0.00980392156862745	6.35733603786342	3.02355872091425	0.0392469978613788	0.125880291417425	0.0842283467664535	AGER/BTK	2
BP	GO:0045717	negative regulation of fatty acid biosynthetic process	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	BRCA1	1
BP	GO:0048143	astrocyte activation	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	AGER	1
BP	GO:0048596	embryonic camera-type eye morphogenesis	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	TFAP2A	1
BP	GO:0050927	positive regulation of positive chemotaxis	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	AGER	1
BP	GO:0051953	negative regulation of amine transport	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	CNR1	1
BP	GO:0060259	regulation of feeding behavior	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	CNR1	1
BP	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	BTK	1
BP	GO:1903523	negative regulation of blood circulation	1/29	26/18805	0.0384615384615385	24.9403183023873	4.80068206928663	0.0393579205723733	0.125880291417425	0.0842283467664535	AGER	1
BP	GO:0031334	positive regulation of protein-containing complex assembly	2/29	205/18805	0.00975609756097561	6.32632464255677	3.01349637748306	0.0395963718780603	0.125949007535419	0.084274325727494	ALOX15/BTK	2
BP	GO:2000241	regulation of reproductive process	2/29	205/18805	0.00975609756097561	6.32632464255677	3.01349637748306	0.0395963718780603	0.125949007535419	0.084274325727494	CNR1/IL1A	2
BP	GO:0023061	signal release	3/29	497/18805	0.00603621730382294	3.91417470339277	2.58759264700851	0.0403232746714955	0.127123023230393	0.0850598768249057	BTK/CNR1/IL1A	3
BP	GO:0048285	organelle fission	3/29	498/18805	0.00602409638554217	3.90631491483174	2.5832791170458	0.0405262837379906	0.127123023230393	0.0850598768249057	IL1A/KIF23/MKI67	3
BP	GO:0001783	B cell apoptotic process	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	BTK	1
BP	GO:0036344	platelet morphogenesis	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	GATA1	1
BP	GO:0042104	positive regulation of activated T cell proliferation	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	AGER	1
BP	GO:0042759	long-chain fatty acid biosynthetic process	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	ALOX15	1
BP	GO:0050926	regulation of positive chemotaxis	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	AGER	1
BP	GO:0141087	positive regulation of inflammasome-mediated signaling pathway	1/29	27/18805	0.037037037037037	24.0166028097063	4.70349860902026	0.0408414191773785	0.127123023230393	0.0850598768249057	BTK	1
BP	GO:0051216	cartilage development	2/29	210/18805	0.00952380952380952	6.17569786535304	2.96416963550183	0.0413612016168556	0.127960055598901	0.0856199474427572	CHI3L1/SERPINH1	2
BP	GO:0002227	innate immune response in mucosa	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	CAMP	1
BP	GO:0007289	spermatid nucleus differentiation	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	SRPK1	1
BP	GO:0032740	positive regulation of interleukin-17 production	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	BTK	1
BP	GO:0034698	response to gonadotropin	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	GATA1	1
BP	GO:0035357	peroxisome proliferator activated receptor signaling pathway	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	ALOX15	1
BP	GO:0043304	regulation of mast cell degranulation	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	GATA1	1
BP	GO:0044342	type B pancreatic cell proliferation	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	RASGRF1	1
BP	GO:0050995	negative regulation of lipid catabolic process	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	CNR1	1
BP	GO:0072010	glomerular epithelium development	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	PECAM1	1
BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	1/29	28/18805	0.0357142857142857	23.1588669950739	4.61143450834887	0.0423227057278019	0.127960055598901	0.0856199474427572	AGER	1
BP	GO:0010039	response to iron ion	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	TFAP2A	1
BP	GO:0014046	dopamine secretion	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	CNR1	1
BP	GO:0035020	regulation of Rac protein signal transduction	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	RASGRF1	1
BP	GO:0042403	thyroid hormone metabolic process	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	DUOX1	1
BP	GO:0043392	negative regulation of DNA binding	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	GATA1	1
BP	GO:0046337	phosphatidylethanolamine metabolic process	1/29	29/18805	0.0344827586206897	22.3602853745541	4.52404684403867	0.0438017834044224	0.130297698743967	0.0871840987107734	ALOX15	1
BP	GO:0042098	T cell proliferation	2/29	217/18805	0.00921658986175115	5.97648180518036	2.89773413987633	0.0438814816614048	0.130297698743967	0.0871840987107734	AGER/IL1A	2
BP	GO:0060348	bone development	2/29	219/18805	0.0091324200913242	5.9219020626673	2.87928490674162	0.0446119968631881	0.131093563342579	0.0877166233707995	SERPINH1/TFAP2A	2
BP	GO:0034284	response to monosaccharide	2/29	220/18805	0.00909090909090909	5.89498432601881	2.87014570865388	0.0449789728966079	0.131093563342579	0.0877166233707995	AGER/IL1A	2
BP	GO:0044403	biological process involved in symbiotic interaction	2/29	220/18805	0.00909090909090909	5.89498432601881	2.87014570865388	0.0449789728966079	0.131093563342579	0.0877166233707995	CAMP/CTSG	2
BP	GO:0010893	positive regulation of steroid biosynthetic process	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	IL1A	1
BP	GO:0010952	positive regulation of peptidase activity	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	AGER	1
BP	GO:0015732	prostaglandin transport	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	IL1A	1
BP	GO:0062149	detection of stimulus involved in sensory perception of pain	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	TRPA1	1
BP	GO:0070168	negative regulation of biomineral tissue development	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	GATA1	1
BP	GO:0072012	glomerulus vasculature development	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	PECAM1	1
BP	GO:0090330	regulation of platelet aggregation	1/29	30/18805	0.0333333333333333	21.6149425287356	4.44094469578315	0.0452786553836125	0.131093563342579	0.0877166233707995	CTSG	1
BP	GO:0009612	response to mechanical stimulus	2/29	223/18805	0.00896860986547085	5.81567960414412	2.84306226003667	0.046086725250374	0.132715428205771	0.0888018369063505	CHI3L1/TRPA1	2
BP	GO:0048167	regulation of synaptic plasticity	2/29	223/18805	0.00896860986547085	5.81567960414412	2.84306226003667	0.046086725250374	0.132715428205771	0.0888018369063505	AGER/RASGRF1	2
BP	GO:0021602	cranial nerve morphogenesis	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	TFAP2A	1
BP	GO:0033688	regulation of osteoblast proliferation	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	GATA1	1
BP	GO:0042744	hydrogen peroxide catabolic process	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	DUOX1	1
BP	GO:0045070	positive regulation of viral genome replication	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	SRPK1	1
BP	GO:0050951	sensory perception of temperature stimulus	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	TRPA1	1
BP	GO:1900745	positive regulation of p38MAPK cascade	1/29	31/18805	0.032258064516129	20.9176863181313	4.36178154358576	0.0467533248373475	0.132715428205771	0.0888018369063505	AGER	1
BP	GO:0042180	ketone metabolic process	2/29	227/18805	0.00881057268722467	5.71320066838827	2.80770814483121	0.047579498578084	0.134566221479373	0.0900402297944401	BRCA1/CNR1	2
BP	GO:0045055	regulated exocytosis	2/29	228/18805	0.0087719298245614	5.6881427707199	2.79900093728478	0.0479554808189296	0.134566221479373	0.0900402297944401	BTK/GATA1	2
BP	GO:0006026	aminoglycan catabolic process	1/29	32/18805	0.03125	20.2640086206897	4.28624898146451	0.0482257949332096	0.134566221479373	0.0900402297944401	CHI3L1	1
BP	GO:0035590	purinergic nucleotide receptor signaling pathway	1/29	32/18805	0.03125	20.2640086206897	4.28624898146451	0.0482257949332096	0.134566221479373	0.0900402297944401	CTSG	1
BP	GO:0061437	renal system vasculature development	1/29	32/18805	0.03125	20.2640086206897	4.28624898146451	0.0482257949332096	0.134566221479373	0.0900402297944401	PECAM1	1
BP	GO:0061440	kidney vasculature development	1/29	32/18805	0.03125	20.2640086206897	4.28624898146451	0.0482257949332096	0.134566221479373	0.0900402297944401	PECAM1	1
BP	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/29	32/18805	0.03125	20.2640086206897	4.28624898146451	0.0482257949332096	0.134566221479373	0.0900402297944401	BRCA1	1
BP	GO:0072330	monocarboxylic acid biosynthetic process	2/29	229/18805	0.00873362445414847	5.66330371931938	2.79034513281651	0.0483325705055114	0.134566221479373	0.0900402297944401	ALOX15/BRCA1	2
BP	GO:0002063	chondrocyte development	1/29	33/18805	0.0303030303030303	19.649947753396	4.21407148628423	0.049696068834394	0.136723070892729	0.0914834093284679	SERPINH1	1
BP	GO:0010799	regulation of peptidyl-threonine phosphorylation	1/29	33/18805	0.0303030303030303	19.649947753396	4.21407148628423	0.049696068834394	0.136723070892729	0.0914834093284679	CHI3L1	1
BP	GO:0035115	embryonic forelimb morphogenesis	1/29	33/18805	0.0303030303030303	19.649947753396	4.21407148628423	0.049696068834394	0.136723070892729	0.0914834093284679	TFAP2A	1
BP	GO:0045648	positive regulation of erythrocyte differentiation	1/29	33/18805	0.0303030303030303	19.649947753396	4.21407148628423	0.049696068834394	0.136723070892729	0.0914834093284679	GATA1	1
BP	GO:0060351	cartilage development involved in endochondral bone morphogenesis	1/29	33/18805	0.0303030303030303	19.649947753396	4.21407148628423	0.049696068834394	0.136723070892729	0.0914834093284679	SERPINH1	1
BP	GO:0048705	skeletal system morphogenesis	2/29	233/18805	0.00858369098712446	5.56607962113364	2.75622511141113	0.0498519229849911	0.136827618405614	0.0915533636006555	SERPINH1/TFAP2A	2
BP	GO:0019722	calcium-mediated signaling	2/29	235/18805	0.00851063829787234	5.51870873074101	2.73945965894793	0.0506181392108415	0.137822686314081	0.092219178113053	BTK/TRPA1	2
BP	GO:0002685	regulation of leukocyte migration	2/29	236/18805	0.00847457627118644	5.49532437171245	2.7311487865415	0.0510028683199302	0.137822686314081	0.092219178113053	AGER/IL1A	2
BP	GO:0033032	regulation of myeloid cell apoptotic process	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	GATA1	1
BP	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	BRCA1	1
BP	GO:0050869	negative regulation of B cell activation	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	BTK	1
BP	GO:0060292	long-term synaptic depression	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	AGER	1
BP	GO:2000191	regulation of fatty acid transport	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	IL1A	1
BP	GO:2000677	regulation of transcription regulatory region DNA binding	1/29	34/18805	0.0294117647058824	19.0720081135903	4.145002038562	0.0511641496997148	0.137822686314081	0.092219178113053	GATA1	1
BP	GO:0008406	gonad development	2/29	240/18805	0.00833333333333333	5.40373563218391	2.69837289183656	0.052552498637284	0.139187875247545	0.0931326460244689	GATA1/IL1A	2
BP	GO:0042445	hormone metabolic process	2/29	240/18805	0.00833333333333333	5.40373563218391	2.69837289183656	0.052552498637284	0.139187875247545	0.0931326460244689	CTSG/DUOX1	2
BP	GO:0016486	peptide hormone processing	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	CTSG	1
BP	GO:0034505	tooth mineralization	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	TFAP2A	1
BP	GO:0045777	positive regulation of blood pressure	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	CNR1	1
BP	GO:0045940	positive regulation of steroid metabolic process	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	IL1A	1
BP	GO:0046320	regulation of fatty acid oxidation	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	CNR1	1
BP	GO:0048048	embryonic eye morphogenesis	1/29	35/18805	0.0285714285714286	18.5270935960591	4.0788184359334	0.0526300406836108	0.139187875247545	0.0931326460244689	TFAP2A	1
BP	GO:0007596	blood coagulation	2/29	241/18805	0.00829875518672199	5.38131349263128	2.69029343809763	0.0529425648990269	0.13969617692675	0.0934727581231623	CTSG/GATA1	2
BP	GO:0007617	mating behavior	1/29	36/18805	0.0277777777777778	18.0124521072797	4.01532017338527	0.0540937449361507	0.140813537827065	0.0942204006676404	CNR1	1
